filename,transcription,word,speaker
other-rabbit1.wav,rabbits right,rabbit,other
other-rabbit2.wav,cheese rabbit,rabbit,other
other-rabbit3.wav,what makes a rainbow mister fox asked the rabbit,rabbit,other
other-rabbit4.wav,well that's father rabbit getting dressed but there's two the two boys are getting dressed too,rabbit,other
other-rabbit5.wav,that's the bunny rabbit,rabbit,other
other-rabbit6.wav,i wonder is it a rabbit,rabbit,other
other-rabbit7.wav,a little rabbit,rabbit,other
other-rabbit8.wav,where's the rabbit,rabbit,other
other-rabbit9.wav,the rabbit stopped along the way,rabbit,other
other-rabbit10.wav,i like the cat and the rabbit and the dog,rabbit,other
other-rabbit11.wav,have a seat hilda dr rabbit will see you in a minute,rabbit,other
other-rabbit12.wav,there's the bunny rabbit,rabbit,other
other-rabbit13.wav,see the rabbit,rabbit,other
other-rabbit14.wav,the rabbit,rabbit,other
other-rabbit15.wav,rabbit's gonna be daddy's best friend okay,rabbit,other
other-rabbit16.wav,and rabbit got tired,rabbit,other
other-rabbit17.wav,yeah that's a rabbit,rabbit,other
other-rabbit18.wav,when the bus arrived rabbit grabbed his sister's hand and climbed aboard,rabbit,other
other-rabbit19.wav,you see mama rabbit and baby rabbit in the bed,rabbit,other
other-rabbit20.wav,heavy and light the elephant is on the seesaw with the bunny rabbit,rabbit,other
other-rabbit21.wav,that's a rabbit,rabbit,other
other-rabbit22.wav,little rabbit said to the ladybug what makes a rainbow,rabbit,other
other-rabbit23.wav,hares do nurse hares are just like rabbits they do nurse they're mammals,rabbit,other
other-rabbit24.wav,maybe it's a rabbit,rabbit,other
other-rabbit25.wav,rabbit emptying a garbage can into the back of the truck,rabbit,other
other-rabbit26.wav,there's the rabbit,rabbit,other
other-rabbit27.wav,what's what's little brother rabbit doing,rabbit,other
other-rabbit28.wav,rabbit,rabbit,other
other-rabbit29.wav,bunny rabbit,rabbit,other
other-rabbit30.wav,rabbit knows how to brush his teeth,rabbit,other
other-rabbit31.wav,a rabbit,rabbit,other
other-rabbit32.wav,lots_of rabbits on this page,rabbit,other
other-rabbit33.wav,rabbit pulled out a brand new notebook,rabbit,other
other-rabbit34.wav,rabbit rabbit rabbit rabbit rabbit,rabbit,other
other-rabbit35.wav,well it looks like the bunny rabbit and kanga have baskets,rabbit,other
other-rabbit36.wav,where's the rabbit,rabbit,other
other-rabbit37.wav,rabbit went to the play kitchen,rabbit,other
other-rabbit38.wav,rabbit,rabbit,other
other-rabbit39.wav,rabbit knows how to brush his teeth,rabbit,other
other-rabbit40.wav,wriggly rabbit,rabbit,other
other-rabbit41.wav,the rabbit leaped,rabbit,other
other-rabbit42.wav,is that rabbit's tail,rabbit,other
other-rabbit43.wav,you know where the bunny rabbit is,rabbit,other
other-rabbit44.wav,mother rabbit father rabbit and the rabbit brothers are getting ready for the new day,rabbit,other
other-rabbit45.wav,bunny rabbits,rabbit,other
other-rabbit46.wav,rabbits and chickens and ducks,rabbit,other
other-rabbit47.wav,there's rabbit,rabbit,other
other-rabbit48.wav,who will you want to pretend is a rabbit,rabbit,other
other-rabbit49.wav,bunny rabbit goes www,rabbit,other
other-rabbit50.wav,oh yeah that was the rabbits were dreaming about green dandelion leaves,rabbit,other
other-rabbit51.wav,and a rabbit,rabbit,other
other-rabbit52.wav,now the rabbit had gotten his rest,rabbit,other
other-rabbit53.wav,the velveteen rabbit,rabbit,other
other-rabbit54.wav,rabbit,rabbit,other
other-rabbit55.wav,most of them boasted rabbit,rabbit,other
other-rabbit56.wav,bunny rabbit,rabbit,other
other-rabbit57.wav,during a picnic the rabbit saw real live wild rabbits hoping about,rabbit,other
other-rabbit58.wav,mhm what does peter rabbit like to eat,rabbit,other
